name,destination,seller,price_in_eur,weight,Strain,Type,Rating_weed,Effects,Flavor,Description,weed,hash,source,origin,items_sold,Rating_seller
[250g] - deep bongolo i 20% thc i offer,Europe,QueenOfCannabis,1430.7748,250.0g,bango,hybrid,4.7,"Uplifted,Creative,Energetic,Euphoric,Focused","Lime,Earthy,Pungent","Bango is a hybrid strain with a rich terpene profile and tropical flavors worth sharing. This hybrid is a combination of White Fire Alien OG and Mango Kush, exhibiting subtle hints of each on the nose and palate. With sweet, fruity flavors of mango, banana, and pine, and an aroma with sweet floral notes and citrus peel, Bango offers an enchanting bouquet that will linger in the air. Bango’s effects are equal parts cerebral and stimulating, and is certain to get you talking. This strain is preferred for mood elevation, appetite stimulation, and nullifying depression. ",1,0,Torzon,Germany,189.0,4.96
12g sample package | 6 strains | fast shi...,WorldWide,DieseGute,136.0996,12.0g,a-train,hybrid,4.1,"Creative,Euphoric,Relaxed,Happy,Hungry","Earthy,Woody,Citrus",A-Train is a hybrid between Mazar I Sharif and the clone-only Arcata e-32 Trainwreck.  This hybrid gives you the classic stoned feeling.  Be ready for smiles and munchies when you jump on the A-Train.,1,0,Torzon,Germany,433.0,4.82
[5g] - shoreline | us import | 22% thc,Europe,QueenOfCannabis,62.4351,5.0g,shoreline,hybrid,4.4,"Happy,Relaxed,Euphoric,Giggly,Hungry","Skunk,Spicy/Herbal,Sweet","Everything’s bigger in Texas, and if you talk to devotees of this Lone Star State strain, they’ll tell you that the marijuana is better, too. Shoreline is a strain of legend. Supposedly first appearing in the early 1980s, it is known as a true “old school skunk.” Fittingly, its name is rumored to come from the state’s Shoreline amphitheater after the strain made a successful debut there during a Grateful Dead concert. Its super strong skunky smell may border on unappetizing, but its large, hairy buds make up for it with equally potent effects. Sativa-dominant, this strain will free your mind and may verge into the psychedelic for some. A clone-only plant, true connoisseurs wonder if the original can still be found. In an effort to continue its lineage, Shoreline has been crossed with many other strains. If it’s found outside of its Texas homeland, a mix is probably what you’re getting. ",1,0,Torzon,Germany,189.0,4.96
15g og kush,Europe,bestnarco,135.2715,15.0g,og-kush,hybrid,4.3,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Earthy,Pine,Woody","OG Kush makes up the genetic backbone of West Coast cannabis varieties, but in spite of its ubiquity, its genetic origins remain a mystery. Popular myth maintains that Chemdawg and Hindu Kush parented OG Kush, passing on the distinct “kush” bud structure we see in many strains today. However, we can’t be sure because OG Kush first came from bag seed in the early 90s. The earliest propagators (now known as Imperial Genetics) are said to have brought the seeds out of Florida to Colorado and southern California, where it now flourishes. There are many different phenotypes of OG Kush, some of which include Tahoe OG, SFV OG, and Alpha OG. OG Kush is cherished for its ability to crush stress under the weight of its heavy euphoria. It carries an earthy pine and sour lemon scent with woody undertones, an aroma that has become the signature of OG Kush varieties and descendants. With OG Kush, patients most commonly cite improvements in migraines, ADD/ADHD, and stress disorders. ",1,0,Torzon,Germany,172.0,4.96
(28g) cakewalk - united kingdom next day,WorldWide,Maling47,215.7974,28.0g,domino,indica,4.0,"Sleepy,Happy,Tingly,Uplifted,Euphoric",,,1,0,Torzon,United Kingdom,466.0,4.93
20g white widow ,Europe,ganjamen,176.8949,20.0g,white-widow,hybrid,4.3,"Happy,Relaxed,Euphoric,Uplifted,Energetic","Earthy,Woody,Pungent","Among the most famous strains worldwide is White Widow, a balanced hybrid first bred in the Netherlands by Green House Seeds. A cross between a Brazilian sativa landrace and a resin-heavy South Indian indica,  White Widow has blessed every Dutch coffee shop menu since its birth in the 1990s. Its buds are white with crystal resin, warning you of the potent effects to come. A powerful burst of euphoria and energy breaks through immediately, stimulating both conversation and creativity. White Widow’s genetics have given rise to many other legends like White Russian, White Rhino, and Blue Widow. Still, many growers prefer cultivation of the original White Widow, which flowers in about 60 days indoors.",1,0,Torzon,Germany,107.0,4.88
15g runtz (cali-import),Europe,Santalblanc,156.0832,15.0g,dorit,indica,4.4,"Relaxed,Euphoric,Uplifted,Tingly,Sleepy","Ammonia,Spicy/Herbal,Minty","Dorit is a 70/30 indica-dominant strain tailored for patients treating pain, inflammation, indigestion, appetite loss, nausea, and sleep disorders. Bred in Israel by Tikun Olam, this strain inherits its name from Dorit Cohen, who helped found the company. ",1,0,Torzon,Germany,50.0,5.0
[25g] - king louis xiii | cali import | 2...,Europe,QueenOfCannabis,218.5183,25.0g,king-louis,indica,4.6,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Earthy,Woody,Pine","King Louis XIII might be most famous for making wigs on men de rigeur for the French aristocracy, but in Southern California the name will bring to mind a popular indica-dominant strain. This strain announces itself as many people did in the 1600s: by its smell. The difference is this monarch’s odor is one that’s meant to be enjoyed; its dense nugs have an overwhelmingly piney smell with an earthy musk that will have you thinking of your last forest adventure. Bred in part from OG Kush, Louis XIII has a very similar spicy kush aroma. Good for insomnia, this strain often tests at over 20% THC.",1,0,Torzon,Germany,189.0,4.96
*** 10 gram pp power plant marihuana ***,WorldWide,Mrtanzanite,81.16290000000001,10.0g,power-plant,sativa,4.2,"Happy,Uplifted,Euphoric,Energetic,Talkative","Earthy,Pungent,Woody","Power Plant comes from Dutch Passion Seed Company and is derived from powerful South African sativa strains. Thanks to this, these plants have a fast growing time compared to most sativas and will produce either many medium-sized flowers or a few very large buds with smaller “popcorn” buds between 7 and 9 weeks. These plants are troopers and will do well in almost any grow environment, but its woody, earthy scent is pungent, so indoor growers will have to prepare. Power Plant has a sharp, peppery taste. While many sativas are good choices for a clear-headed buzz, this plant’s high THC content makes it powerful. It makes some users happy and creative, though effects may verge on too intoxicating for some.",1,0,Torzon,Germany,44.0,4.3
7g dry trim star dowg,WorldWide,Gr33nRang3rUK,14.196,7.0g,stardawg,hybrid,4.5,"Happy,Relaxed,Uplifted,Euphoric,Talkative","Diesel,Pungent,Earthy","Stardawg, possibly named after the bright, sparkling crystal trichomes that blanket the strain like stars, is a hybrid cross between Chemdawg 4 and Tres Dawg. Earthy pine with sour notes of diesel color Stardawg, whose uplifting effects may help patients treating stress, fatigue, and anxiety disorders. Stardawg flowers in 67 days indoors with moderate yields. ",1,0,Torzon,United Kingdom,168.0,5.0
10g ⚜️ original oreoz ⚜️ high thc...,Europe,WEEDBAR,75.0295,10.0g,erez,indica,4.3,"Relaxed,Happy,Sleepy,Euphoric,Tingly","Flowery,Berry,Blueberry","Erez, a best-selling cannabis variety in Israel, is an indica-dominant strain developed by the company Tikun Olam and is named after their first patient. Although bred for treating sleep disorders, this strain’s 70% indica blend also effectively wards off pain, nausea, inflammation, and indigestion.",1,0,Torzon,Germany,62.0,4.97
28g dark cherry og aaa+++next day uk,Europe,Gingercrew,195.06760000000003,28.0g,cherry-og,hybrid,4.2,"Euphoric,Relaxed,Happy,Uplifted,Hungry","Berry,Diesel,Sweet","Cherry OG by Emerald Triangle Seeds is a hybrid cannabis strain bred by combining Cherry Thai, Afghani, and Lost Coast OG genetics. A 50/50 hybrid, Cherry OG truly brings you the best of both sativa and indica worlds as it delivers full-body euphoria alongside high-flying cerebral lucidity. While its name sets expectations of a fruity cherry aroma, this strain can sometimes express more sour and diesel-like flavors. ",1,0,Torzon,United Kingdom,317.0,4.95
28g. fabuloso cannabis,Europe,englandshop,138.9843,28.0g,anubis,indica,5.0,"Relaxed,Sleepy,Creative,Focused,Aroused","Grape,Lime,Earthy","Anubis by Pyramid Seeds is the indica-dominant cross of Somango and Wembley. This strain has been known to produce THC levels around 18% with touches of CBD and CBN that make this strain relaxing without being overly sedating. Anubis has a sweet aroma and a flavor some might describe as grapefruit or citrus peel, as well as calming physical effects that creep across the limbs. While growing, this plant remains short and squat, making it ideal for indoor or low-profile growers. This indica has a 56 to 63 day flowering time.",1,0,Torzon,United Kingdom,72.0,4.99
cherry cookies cali cannabis 56g ,WorldWide,TescoExpress,438.9021,56.0g,cherry-cookies,hybrid,4.6,"Happy,Uplifted,Euphoric,Relaxed,Focused","Sweet,Berry,Pungent","Cherry Cookies is one of the most popular Girl Scout Cookie crosses to date, ranking next to Pink Cookies and Thin Mint Girl Scout Cookies. With similar genetic parentage, Cherry Cookies derives from the blending of Cherry Pie (aka Cherry Kush) and Cookies F2. This cross preserves the tight, slightly purple buds and deep orange pistils while accentuating the cherry tang and tartness on the nose and exhale. This strain behaves like a GSC, offering a medical-grade sedation on the body with an alert mental state.",1,0,Torzon,United Kingdom,121.0,4.83
1g | amnesia haze,Europe,GermanFly,9.8826,1.0g,amnesia,sativa,4.3,"Happy,Euphoric,Energetic,Creative,Uplifted","Earthy,Sweet,Skunk","Amnesia is typically a sativa-dominant cannabis strain with some variation between breeders. Skunk, Cinderella 99, and Jack Herer are some of Amnesia’s genetic forerunners, passing on uplifting, creative, and euphoric effects ideal for treating mood disorders. Growers should expect a 9-10 week flowering period with moderate yields. This strain normally has a high THC and low CBD profile and produces intense psychotropic effects that new consumers should be wary of. ",1,0,Torzon,Germany,1.0,5.0
*indoor cannabis* rainbow sherbert #11  2...,North America,dreamjar,74.7656,2g,rainbow,hybrid,4.5,"Euphoric,Relaxed,Happy,Talkative,Uplifted","Sweet,Citrus,Orange","Rainbow is a 50/50 indica/sativa hybrid from Spanish breeders Lifetime Seeds, created by crossing Dancehall with Blueberry.  A compact, fast flowering strain with little side-branching, it does very well when grown in the “sea-of-green” style. Rainbow presents a wide array of colors towards the end of flowering, hence the moniker. With a spicy-sweet fruity flavor, this tasty hybrid can give consumers a pleasant, creative high and pain relief without a heavy body sensation.  ",1,0,Torzon,United States,90.0,5.0
7g northern lights £66,WorldWide,happyweed,80.46220000000001,7.0g,northern-lights,indica,4.4,"Relaxed,Sleepy,Happy,Euphoric,Uplifted","Earthy,Sweet,Pine","Northern Lights stands among the most famous strains of all time, a pure indica cherished for its resinous buds, fast flowering, and resilience during growth. Itself a descendant of indigenous Afghani and Thai landrace strains, Northern Lights has given rise to famous hybrids like Shiva Skunk and Super Silver Haze. Rumor has it that Northern Lights first sprouted near Seattle, Washington, but was propagated out of Holland after 1985 at what is now Sensi Seeds.Pungently sweet, spicy aromas radiate from the crystal-coated buds, which sometimes reveal themselves in hues of purple. Northern Lights’ psychoactive effects settle in firmly throughout the body, relaxing muscles and pacifying the mind in dreamy euphoria. Comfortable laziness allows patients to relieve pain and sleeplessness, while its mellow contentment roots out depression and stress. Several different Northern Lights phenotypes circulate the market, but Sensi Seeds recommends a general indoor flowering time of 45 to 50 days.",1,0,Torzon,United Kingdom,39.0,4.95
3.5 g tropical fuel a+++next day uk,Europe,Gingercrew,36.5729,3.5g,tropicali,hybrid,4.4,"Euphoric,Uplifted,Relaxed,Energetic,Happy","Tropical,Orange,Sweet",Tropicali is a newer hybrid on the market. Known to provide an uplifting and cerebral high this strain can also be used for the relief of mild aches and pains. The flowers of the Tc have an alluring frosty mint green color with minimal twists of orange and sticky dewy looking trichomes. ,1,0,Torzon,United Kingdom,317.0,4.95
25g sour diesel,Europe,ganjamen,192.5014,25.0g,sour-diesel,sativa,4.4,"Happy,Uplifted,Euphoric,Energetic,Relaxed","Diesel,Pungent,Earthy","Sour Diesel, sometimes called Sour D, is an invigorating sativa-dominant strain named after its pungent, diesel-like aroma. This fast-acting strain delivers energizing, dreamy cerebral effects that have pushed Sour Diesel to its legendary status. Stress, pain, and depression fade away in long-lasting relief that makes Sour Diesel a top choice among medical patients. This strain took root in the early 90's, and it is believed to have descended from Chemdawg 91 and Super Skunk.",1,0,Torzon,Germany,107.0,4.88
